Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Romania,Liga 1,2024/2025,06/10/2024,16:15,FC Botosani,FC Rapid Bucuresti,2,0,H,3.18,3.27,2.33,3.45,3.41,2.33,3.1,3.21,2.25,3.45,3.3,2.38
Romania,Liga 1,2024/2025,06/10/2024,19:00,FCSB,Gloria Buzau,3,2,H,1.33,5.15,9.19,1.37,5.25,10,1.33,4.92,8.26,1.38,5.3,11
Romania,Liga 1,2024/2025,18/10/2024,16:30,Gloria Buzau,FC Hermannstadt,3,0,H,2.85,2.94,2.81,2.9,3.1,2.81,2.77,2.93,2.66,2.94,3.1,2.92
Romania,Liga 1,2024/2025,18/10/2024,19:00,U. Cluj,Otelul,2,0,H,2.3,2.71,4.1,2.31,2.76,4.1,2.25,2.66,3.88,2.44,2.8,4.2
Romania,Liga 1,2024/2025,19/10/2024,16:15,Sepsi Sf. Gheorghe,UTA Arad,1,0,H,1.68,3.72,5.3,1.76,3.8,5.31,1.67,3.64,4.88,1.75,3.8,5.7
Romania,Liga 1,2024/2025,19/10/2024,19:00,Petrolul,CFR Cluj,0,0,D,3.35,2.96,2.43,3.36,3.2,2.44,3.16,2.96,2.37,3.55,3.1,2.46
Romania,Liga 1,2024/2025,20/10/2024,14:00,Univ. Craiova,FC Botosani,0,0,D,1.36,5.08,8.44,1.4,5.1,8.5,1.34,4.81,7.96,1.4,5.1,10
Romania,Liga 1,2024/2025,20/10/2024,19:00,Din. Bucuresti,FCSB,0,2,A,4.24,3.4,1.93,4.25,3.51,1.95,3.97,3.34,1.89,4.5,3.6,1.95
Romania,Liga 1,2024/2025,21/10/2024,16:30,Poli Iasi,Unirea Slobozia,1,0,H,2.04,3.09,4.24,2.09,3.2,4.32,2,3.06,3.98,2.12,3.25,4.3
Romania,Liga 1,2024/2025,21/10/2024,19:00,FC Rapid Bucuresti,Farul Constanta,5,0,H,1.85,3.42,4.6,1.9,3.5,4.6,1.84,3.37,4.21,1.89,3.7,4.8
Romania,Liga 1,2024/2025,25/10/2024,19:00,CFR Cluj,Sepsi Sf. Gheorghe,3,3,D,2.03,3.22,4.06,2.06,3.4,4.1,2,3.19,3.78,2.14,3.3,4.2
Romania,Liga 1,2024/2025,26/10/2024,11:30,UTA Arad,Gloria Buzau,1,0,H,1.91,3.4,4.31,1.91,3.55,4.47,1.86,3.35,4.12,1.95,3.6,4.6
Romania,Liga 1,2024/2025,26/10/2024,14:00,Petrolul,Poli Iasi,3,1,H,2.03,3.01,4.46,2.09,3.25,4.52,1.98,3,4.16,2.08,3.1,4.8
Romania,Liga 1,2024/2025,26/10/2024,17:00,FC Hermannstadt,Din. Bucuresti,0,2,A,2.85,2.98,2.77,2.85,3.1,2.9,2.72,2.95,2.69,3,3.05,2.86
Romania,Liga 1,2024/2025,27/10/2024,14:00,Otelul,Unirea Slobozia,0,2,A,1.78,3.18,5.76,1.83,3.26,5.87,1.77,3.13,5.24,1.86,3.3,6
Romania,Liga 1,2024/2025,27/10/2024,19:00,FCSB,FC Rapid Bucuresti,0,0,D,1.82,3.68,4.37,1.84,3.94,4.9,1.78,3.61,4.16,1.91,3.85,4.5
Romania,Liga 1,2024/2025,28/10/2024,16:00,FC Botosani,U. Cluj,1,2,A,3.81,3.02,2.2,3.82,3.1,2.23,3.61,2.99,2.14,3.95,3.1,2.3
Romania,Liga 1,2024/2025,28/10/2024,19:00,Farul Constanta,Univ. Craiova,3,2,H,3.4,3.45,2.15,3.4,3.55,2.25,3.12,3.36,2.16,3.55,3.55,2.24
Romania,Liga 1,2024/2025,01/11/2024,19:00,Gloria Buzau,CFR Cluj,0,1,A,5.37,3.71,1.68,6.8,4.33,1.68,5.56,3.84,1.58,5.9,4,1.71
Romania,Liga 1,2024/2025,02/11/2024,16:30,Sepsi Sf. Gheorghe,Petrolul,1,1,D,2.22,2.9,3.94,2.23,3.2,3.97,2.12,2.99,3.66,2.24,3.1,4
Romania,Liga 1,2024/2025,02/11/2024,19:00,Din. Bucuresti,UTA Arad,1,0,H,1.96,3.26,4.27,2.05,3.45,4.43,1.94,3.23,3.96,2.06,3.3,4.7
Romania,Liga 1,2024/2025,03/11/2024,11:30,Poli Iasi,Otelul,2,1,H,2.99,2.81,2.81,3,2.9,2.82,2.84,2.77,2.71,3.05,2.9,2.94
Romania,Liga 1,2024/2025,03/11/2024,14:00,U. Cluj,Farul Constanta,1,1,D,1.6,3.83,5.98,1.67,3.89,6.08,1.6,3.66,5.52,1.66,3.9,6.8
Romania,Liga 1,2024/2025,03/11/2024,19:00,Univ. Craiova,FCSB,1,1,D,2.47,3.41,2.85,2.48,3.7,2.86,2.38,3.4,2.73,2.6,3.55,2.94
Romania,Liga 1,2024/2025,04/11/2024,16:00,Unirea Slobozia,FC Botosani,1,0,H,2.23,3.07,3.64,2.3,3.08,3.65,2.2,3,3.44,2.48,3.05,3.4
Romania,Liga 1,2024/2025,04/11/2024,19:00,FC Rapid Bucuresti,FC Hermannstadt,1,0,H,1.53,3.89,7.07,1.56,4,8,1.51,3.89,6.42,1.55,4.3,7.6
Romania,Liga 1,2024/2025,08/11/2024,16:00,Otelul,FC Botosani,0,0,D,1.88,3.09,5.15,1.95,3.34,5.2,1.83,3.13,4.73,1.91,3.25,5.6
Romania,Liga 1,2024/2025,08/11/2024,19:00,Din. Bucuresti,CFR Cluj,1,1,D,3.32,2.95,2.45,4,3.1,2.45,3.31,2.96,2.29,3.45,3.15,2.52
Romania,Liga 1,2024/2025,09/11/2024,11:30,Poli Iasi,Sepsi Sf. Gheorghe,1,2,A,2.85,2.8,2.94,2.88,3.2,2.94,2.69,2.9,2.77,2.88,3.05,3
Romania,Liga 1,2024/2025,09/11/2024,16:15,Univ. Craiova,FC Hermannstadt,3,1,H,1.48,4.07,7.64,1.5,4.8,8,1.44,4.21,6.85,1.51,4.6,8
Romania,Liga 1,2024/2025,09/11/2024,19:00,FC Rapid Bucuresti,UTA Arad,2,0,H,1.65,3.73,5.7,1.7,3.77,6,1.63,3.64,5.25,1.69,3.85,6.4
Romania,Liga 1,2024/2025,10/11/2024,14:00,Unirea Slobozia,Farul Constanta,0,1,A,2.87,3,2.74,2.88,3.2,2.75,2.77,3.03,2.59,2.98,3.15,2.74
Romania,Liga 1,2024/2025,10/11/2024,19:00,U. Cluj,FCSB,1,2,A,3.37,2.76,2.58,3.37,3,2.75,3.13,2.79,2.51,3.6,2.9,2.62
Romania,Liga 1,2024/2025,11/11/2024,16:00,Gloria Buzau,Petrolul,0,1,A,3.47,2.77,2.51,3.48,3,2.51,3.23,2.81,2.41,3.5,2.96,2.6
Romania,Liga 1,2024/2025,11/11/2024,19:00,Otelul,CFR Cluj,0,1,A,3.65,2.79,2.4,3.76,3,2.41,3.51,2.78,2.31,3.7,2.96,2.52
