Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Brazil,Serie A,2024,07/11/2024,00:00,Cruzeiro,Flamengo RJ,0,1,A,2.65,3.16,2.95,2.73,3.3,3.2,2.55,3.12,2.92,2.74,3.15,3.1
Brazil,Serie A,2024,08/11/2024,22:00,Internacional,Fluminense,2,0,H,1.5,4.24,7.35,1.52,4.6,8,1.47,4.2,7.13,1.5,4.5,8.8
Brazil,Serie A,2024,09/11/2024,00:30,Palmeiras,Gremio,1,0,H,1.38,5.24,8.27,1.41,5.36,8.27,1.37,5.09,7.68,1.4,5.4,9.2
Brazil,Serie A,2024,09/11/2024,19:30,Botafogo RJ,Cuiaba,0,0,D,1.23,6.31,14.61,1.25,6.5,15,1.22,6,13.8,1.24,6.6,20
Brazil,Serie A,2024,09/11/2024,19:30,Vitoria,Corinthians,1,2,A,3.24,3.03,2.53,3.29,3.2,2.56,3.12,3.03,2.47,3.25,3.2,2.6
Brazil,Serie A,2024,09/11/2024,22:00,Atletico GO,Bragantino,0,0,D,2.68,3.38,2.75,2.76,3.6,2.85,2.61,3.35,2.67,2.76,3.45,2.82
Brazil,Serie A,2024,09/11/2024,22:00,Cruzeiro,Criciuma,2,1,H,1.63,3.95,5.83,1.68,3.95,6.09,1.63,3.78,5.6,1.63,4.1,6.6
Brazil,Serie A,2024,09/11/2024,22:00,Fortaleza,Vasco,3,0,H,1.74,3.71,5.24,1.75,3.8,5.3,1.71,3.69,4.97,1.75,3.85,5.8
Brazil,Serie A,2024,09/11/2024,22:00,Juventude,Bahia,2,1,H,2.51,3.45,2.9,2.63,3.58,2.9,2.47,3.4,2.79,2.62,3.45,2.98
Brazil,Serie A,2024,10/11/2024,00:00,Sao Paulo,Athletico-PR,2,1,H,1.58,3.98,6.57,1.6,4,6.86,1.56,3.89,6.31,1.62,4,7
