Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PSCH,PSCD,PSCA,MaxCH,MaxCD,MaxCA,AvgCH,AvgCD,AvgCA,BFECH,BFECD,BFECA
Mexico,Liga MX,2024/2025,23/10/2024,04:05,Toluca,Puebla,5,0,H,1.36,5.58,8.14,1.36,5.7,8.3,1.33,5.37,7.81,1.38,5.8,8.8
Mexico,Liga MX,2024/2025,23/10/2024,04:06,Mazatlan FC,U.A.N.L.- Tigres,2,0,H,3.33,3.51,2.23,3.33,3.6,2.23,3.2,3.4,2.16,3.5,3.45,2.24
Mexico,Liga MX,2024/2025,24/10/2024,02:00,Cruz Azul,Juarez,4,0,H,1.27,6.19,10.79,1.28,6.58,11,1.25,6.01,10.04,1.3,6.4,12
Mexico,Liga MX,2024/2025,24/10/2024,02:00,Monterrey,U.N.A.M.- Pumas,0,0,D,2.07,3.35,3.98,2.09,3.45,3.98,2.02,3.26,3.78,2.1,3.45,4.1
Mexico,Liga MX,2024/2025,24/10/2024,04:00,Club Leon,Atlas,0,0,D,2.44,3.21,3.2,2.47,3.31,3.2,2.37,3.16,3.05,2.52,3.25,3.2
Mexico,Liga MX,2024/2025,24/10/2024,04:05,Club Tijuana,Club America,2,2,D,3.21,3.94,2.13,3.25,3.94,2.25,3.05,3.65,2.15,3.3,3.8,2.26
Mexico,Liga MX,2024/2025,26/10/2024,02:00,Santos Laguna,Mazatlan FC,0,0,D,3.57,3.56,2.11,3.6,3.7,2.14,3.39,3.48,2.06,3.65,3.65,2.16
Mexico,Liga MX,2024/2025,26/10/2024,04:00,Puebla,Guadalajara Chivas,1,0,H,3.81,3.59,2.03,4.16,3.61,2.03,3.72,3.51,1.95,3.95,3.7,2.06
Mexico,Liga MX,2024/2025,27/10/2024,00:00,Club Leon,Queretaro,4,0,H,1.88,3.75,4.19,1.91,3.75,4.2,1.85,3.66,3.95,1.95,3.8,4.3
Mexico,Liga MX,2024/2025,27/10/2024,01:00,U.N.A.M.- Pumas,Cruz Azul,0,2,A,3.42,3.22,2.32,3.42,3.3,2.49,3.09,3.15,2.35,3.3,3.3,2.46
Mexico,Liga MX,2024/2025,27/10/2024,03:00,U.A.N.L.- Tigres,Pachuca,2,1,H,1.64,4.14,5.39,1.66,4.2,5.48,1.61,4.02,5.06,1.68,4.2,5.7
Mexico,Liga MX,2024/2025,27/10/2024,03:05,Atlas,Club Tijuana,0,0,D,1.84,3.69,4.5,1.92,3.75,4.5,1.83,3.61,4.13,1.89,3.8,4.7
Mexico,Liga MX,2024/2025,28/10/2024,00:00,Necaxa,Toluca,1,3,A,2.74,3.63,2.55,2.8,3.65,2.55,2.68,3.51,2.45,2.88,3.7,2.56
Mexico,Liga MX,2024/2025,28/10/2024,00:06,Juarez,Atl. San Luis,2,4,A,2.51,3.49,2.88,2.51,3.8,2.88,2.41,3.51,2.72,2.58,3.6,2.96
Mexico,Liga MX,2024/2025,28/10/2024,02:05,Club America,Monterrey,2,1,H,2.02,3.48,3.97,2.08,3.54,4.05,1.97,3.41,3.76,2.06,3.5,4.1
Mexico,Liga MX,2024/2025,02/11/2024,01:00,Queretaro,Juarez,1,2,A,2.31,3.33,3.33,2.33,3.45,3.33,2.27,3.26,3.12,2.46,3.4,3.3
Mexico,Liga MX,2024/2025,02/11/2024,03:00,Mazatlan FC,Club America,0,5,A,3.53,3.66,2.09,3.56,3.7,2.11,3.38,3.56,2.05,3.4,3.6,2.2
Mexico,Liga MX,2024/2025,02/11/2024,03:05,Club Tijuana,U.A.N.L.- Tigres,0,3,A,3.59,3.78,2.03,3.59,3.83,2.13,3.3,3.7,2.02,3.65,3.85,2.1
Mexico,Liga MX,2024/2025,02/11/2024,23:00,Atl. San Luis,Puebla,2,0,H,1.75,3.9,4.82,1.76,4,4.82,1.71,3.84,4.54,1.79,4,4.9
Mexico,Liga MX,2024/2025,02/11/2024,23:00,Toluca,Club Leon,2,2,D,1.51,4.76,6,1.54,4.76,6,1.5,4.61,5.47,1.58,4.9,5.9
Mexico,Liga MX,2024/2025,03/11/2024,01:05,Guadalajara Chivas,U.N.A.M.- Pumas,0,0,D,2.24,3.27,3.55,2.27,3.4,3.56,2.17,3.24,3.37,2.28,3.3,3.65
Mexico,Liga MX,2024/2025,03/11/2024,01:05,Monterrey,Atlas,4,0,H,1.45,4.53,7.87,1.48,4.53,8,1.42,4.34,7.38,1.46,4.6,9.2
Mexico,Liga MX,2024/2025,03/11/2024,03:06,Pachuca,Necaxa,6,2,H,1.9,3.81,4.07,1.92,3.86,4.13,1.86,3.73,3.82,1.9,3.9,4.4
Mexico,Liga MX,2024/2025,03/11/2024,03:10,Cruz Azul,Santos Laguna,2,0,H,1.16,8.52,16.53,1.18,8.52,17,1.15,7.83,14.35,1.17,9,20
Mexico,Liga MX,2024/2025,06/11/2024,01:00,Club Leon,Mazatlan FC,0,0,D,1.63,4.36,5.19,1.64,4.4,5.19,1.6,4.19,4.88,1.68,4.4,5.5
Mexico,Liga MX,2024/2025,06/11/2024,01:00,Santos Laguna,Guadalajara Chivas,0,2,A,5.17,4.04,1.68,5.17,4.2,1.69,4.86,3.94,1.65,6.2,4.3,1.59
Mexico,Liga MX,2024/2025,06/11/2024,03:05,U.N.A.M.- Pumas,Queretaro,2,0,H,1.38,4.87,8.1,1.42,4.9,8.76,1.37,4.68,7.94,1.44,4.9,9
